id,x_centroid(lon),y_centroid(lat),perimeter(m),area(m_sq),majority_landuse,min_elev(m),max_elev(m),range_elev(m),mean_elev(m),std_elev(m),xmin(lon),ymin(lat),xmax(lon),ymax(lat),bearing(deg),length_to_width_ratio,diagonal(m),lengths(m),widths(m),STATE_NAME,SUB_REGION
119,-84.309052,31.81694,2957.129934,529411.795,263,85.795738,95.883179,10.08744,88.716312,2.507942,-84.132117,32.09698,-84.128736,32.100467,-6.02290806,1.217437006,501.7661356,387.7367124,318.4860576,Georgia,South Atlantic
120,-75.946098,37.32678,2935.783702,538242.5551,556,8.007401,18.091099,10.083698,10.18225,0.561514,-75.839166,39.129983,-75.835902,39.131064,-4.635094127,2.342217847,306.1229333,281.5386474,120.2017343,Virginia,South Atlantic
121,-75.930157,39.284096,1347.4422,112068.9564,556,10.73,20.790001,10.060001,13.602586,2.553174,-75.848429,39.012984,-75.846217,39.01488,-11.84212293,1.103139257,284.5541917,210.8255845,191.1142072,Maryland,South Atlantic
122,-78.28645,34.646139,8679.208052,4688165.941,11,18.685196,28.724443,10.039248,24.341932,1.805833,-79.1446,34.570503,-79.139617,34.574866,-9.370140521,1.063330778,665.9701907,485.1434682,456.2488724,North Carolina,South Atlantic
123,-78.765994,34.278987,3751.583419,870252.0391,556,23.49649,33.53373,10.037239,28.50021,2.478789,-79.622701,34.696178,-79.619905,34.698839,-9.73244779,1.157549959,391.0099474,295.8897032,255.6172207,North Carolina,South Atlantic
124,-84.551993,31.15982,1955.013498,234912.5119,38,35.959026,45.98217,10.023144,40.822779,2.442281,-84.937802,30.958782,-84.922779,30.979199,-6.858726173,1.58482785,2684.349195,2270.266818,1432.500582,Georgia,South Atlantic
125,-81.777824,33.822398,1971.152838,238354.3356,556,186.403885,196.421249,10.017365,193.902768,1.367446,-81.128412,33.249815,-81.124719,33.253691,-9.199530589,1.255014186,551.074213,430.9915314,343.4156651,South Carolina,South Atlantic
126,-84.307992,31.926262,1373.579897,117912.2158,556,106.315926,116.328606,10.01268,110.33052,2.081286,-84.726074,30.87528,-84.721961,30.879319,-5.162049334,1.144149869,596.47375,449.1163092,392.5327627,Georgia,South Atlantic
127,-81.264316,33.270023,3362.734738,680675.0169,557,71.414276,81.416565,10.002289,73.636745,1.727634,-81.460118,32.66227,-81.453413,32.665851,-4.538813714,1.576295441,743.3036033,627.6635486,398.1890274,South Carolina,South Atlantic
128,-85.682182,31.13007,3354.039395,701927.3921,556,71.770805,81.76609,9.995285,76.730544,2.146083,-75.730853,37.64864,-75.722834,37.654593,-10.37884012,1.066557164,967.7632831,706.0004715,661.9433961,Alabama,East South Central
129,-74.977884,39.378614,1115.7708,76102.95164,581,12.495275,22.475426,9.98015,15.578215,2.194002,-74.880496,39.025377,-74.878294,39.026842,-9.850512723,1.167687006,250.4362206,190.2168694,162.9005619,New Jersey,Middle Atlantic
130,-84.18411,31.26221,8572.846585,4593317.746,557,51.877121,61.851322,9.974201,55.392651,1.941872,-75.852726,37.496191,-75.837986,37.505692,-8.965632656,1.230883564,1675.378973,1300.382939,1056.462997,Georgia,South Atlantic
131,-79.831056,34.387415,4739.777035,1403728.021,38,51.481537,61.454517,9.97298,54.119566,1.312836,-79.679028,34.703644,-79.674855,34.707206,-8.700186012,1.038285403,549.9006563,396.0763322,381.4715404,South Carolina,South Atlantic
132,-74.322421,39.653304,1482.436,135113.5706,556,5.641392,15.61028,9.968888,9.63346,2.103417,-74.883991,39.494448,-74.882467,39.495688,-11.98577877,1.054377117,190.031729,137.8817142,130.7707764,New Jersey,Middle Atlantic
133,-81.281695,33.344984,2494.754766,379669.2568,256,83.814522,93.763443,9.948921,86.839702,1.704387,-81.039419,33.187189,-81.030883,33.194524,-7.631605751,1.026783859,1138.485658,815.6147878,794.3393159,South Carolina,South Atlantic
134,-82.040762,32.981823,2715.716471,429013.3599,213,72.675102,82.623543,9.948441,75.237623,1.772693,-78.886595,34.890873,-78.880418,34.896208,-9.45924827,1.052965851,818.106118,593.2249337,563.3847795,Georgia,South Atlantic
135,-75.879709,37.448036,4947.536959,1282101.281,556,5.863133,15.806929,9.943796,9.977092,0.817688,-75.883839,39.159374,-75.880985,39.161892,-12.15061397,1.13783733,372.7499574,279.9888198,246.071044,Virginia,South Atlantic
136,-81.503052,32.65999,2035.89292,258657.5083,213,38.846287,48.784824,9.938538,45.98534,2.376248,-81.594234,32.895911,-81.587055,32.904578,-10.01847363,1.437811945,1173.878388,963.726428,670.2729319,Georgia,South Atlantic
137,-84.494411,31.223892,2643.403077,436055.8336,38,39.068806,48.999691,9.930885,40.751373,1.686133,-75.96131,37.278494,-75.954101,37.288567,-18.74018536,1.756038238,1288.926217,1120.066498,637.8371915,Georgia,South Atlantic
138,-84.374787,31.060334,3078.653416,585872.5153,26,36.860458,46.781189,9.920731,39.976228,2.221222,-84.389982,32.136344,-84.385646,32.140142,-4.898235094,1.03440999,587.392584,422.3183366,408.2697778,Georgia,South Atlantic
139,-84.465817,31.305478,1926.251122,230908.2895,13,43.526123,53.445023,9.9189,47.423499,2.30976,-75.891185,37.541812,-75.889067,37.543416,-10.46507653,1.046995636,258.2279555,186.7386554,178.3566702,Georgia,South Atlantic
140,-81.439947,33.232138,2712.90203,455719.3925,556,60.691967,70.580254,9.888287,63.948172,2.389816,-81.495012,32.553395,-81.487884,32.560237,-8.087678676,1.138791692,1012.470858,760.7956872,668.0727413,South Carolina,South Atlantic
141,-81.678596,33.33676,2259.040486,317132.2487,38,93.05143,102.934731,9.883301,96.010395,2.08106,-81.194848,33.177765,-81.191304,33.180981,-7.912591341,1.084198824,486.4818821,357.6028823,329.8314611,South Carolina,South Atlantic
142,-84.280444,31.199945,1949.721291,237335.6378,556,39.56609,49.44482,9.878731,44.751223,2.262625,-75.961685,37.203825,-75.954028,37.208876,-9.099426715,1.207428334,880.5100973,678.1467816,561.6455755,Georgia,South Atlantic
143,-77.859731,36.118479,2719.7524,460266.2568,257,54.197395,64.061501,9.864105,57.498984,1.598162,-76.750161,35.640126,-76.689575,35.685323,-9.749413724,1.08940439,7430.749439,5474.994697,5025.6771,North Carolina,South Atlantic
144,-81.39053,32.901955,2145.603951,287285.8415,256,41.267654,51.10622,9.838566,45.265474,1.42007,-78.027944,35.169631,-78.023355,35.173444,-9.785728796,1.016453199,594.7671753,423.9862594,417.1232477,South Carolina,South Atlantic
145,-77.279334,35.844992,5219.204,1694644.948,556,16.33432,26.171762,9.837442,21.127817,1.002426,-77.676685,35.351479,-77.669808,35.356623,-9.078104049,1.090397636,846.248732,623.6929527,571.9867067,North Carolina,South Atlantic
146,-81.142497,33.27867,1497.593858,140168.9612,256,68.80571,78.640503,9.834793,71.58247,2.21188,-81.321299,32.692212,-81.302139,32.710582,-8.251189606,1.139242229,2717.825707,2042.650802,1792.99077,South Carolina,South Atlantic
147,-79.501098,34.866246,1814.125514,205661.5288,11,83.644997,93.47451,9.829514,85.870157,1.821053,-79.346161,34.312061,-79.337111,34.323003,-12.61322908,1.463790022,1473.479371,1216.694888,831.1949594,North Carolina,South Atlantic
148,-84.228534,31.797479,3050.834204,575039.6679,263,82.255219,92.081749,9.82653,84.688525,1.831918,-85.498813,31.159484,-85.490708,31.167446,-4.416599982,1.147974422,1174.111337,885.3340039,771.2140505,Georgia,South Atlantic
149,-84.621807,31.193069,8461.719215,4426476.382,263,48.522682,58.348106,9.825424,52.377959,1.279867,-75.552506,37.877534,-75.545526,37.880803,-6.670531553,1.685374063,712.3375483,612.6270845,363.4962102,Georgia,South Atlantic
150,-78.322959,34.691359,3578.685182,796341.1645,399,24.158499,33.97858,9.820082,27.633079,1.855982,-79.175433,34.595481,-79.171639,34.598279,-7.889910144,1.116207725,466.2574051,347.2783529,311.1234093,North Carolina,South Atlantic
151,-81.311718,32.701397,7675.262942,3667171.109,38,22.219812,32.039452,9.819639,25.43954,1.698136,-81.423507,32.889236,-81.420217,32.892219,-7.704548999,1.079746672,452.0926503,331.6944619,307.1965587,South Carolina,South Atlantic
152,-74.65105,39.363236,2375.4832,198523.2679,579,8.008983,17.826155,9.817172,10.2522,2.892853,-74.880754,39.023128,-74.877952,39.02536,-11.74466271,1.02533426,346.6777966,248.187071,242.054792,New Jersey,Middle Atlantic
153,-84.438982,31.174009,1988.290479,246822.2933,556,38.367947,48.183823,9.815876,44.028036,1.767852,-75.659459,37.90246,-75.630329,37.926889,-11.76214239,1.062811975,3729.462585,2716.380863,2555.843298,Georgia,South Atlantic
154,-83.421566,32.104341,1989.343473,246863.017,11,72.766373,82.580444,9.814072,77.100349,2.23869,-80.538962,33.551398,-80.534152,33.555305,-7.610215633,1.026006563,622.4220603,445.7368347,434.4385806,Georgia,South Atlantic
155,-81.126064,33.50075,1962.720881,240369.3878,556,78.790375,88.595024,9.804649,81.935964,2.167652,-81.195608,33.262083,-81.186077,33.271242,-8.377754764,1.149250612,1349.973301,1018.434334,886.1725399,South Carolina,South Atlantic
156,-81.315458,33.132308,2663.739082,440251.0908,38,66.777054,76.574905,9.797852,70.49403,2.219274,-81.344335,33.29867,-81.338274,33.306076,-10.42861077,1.461930097,997.7231297,823.5096256,563.3030111,South Carolina,South Atlantic
157,-84.312235,31.382143,1574.563541,152327.7639,38,45.38443,55.169708,9.785278,49.155552,2.971392,-84.239897,31.825898,-84.236563,31.829033,-5.394676827,1.106699286,469.8220867,348.5960929,314.987185,Georgia,South Atlantic
158,-81.320495,32.968778,3971.677298,976522.5394,256,43.499432,53.272358,9.772926,46.118003,1.749902,-78.683495,34.556472,-78.66484,34.571432,-8.959599366,1.026982098,2384.349458,1708.360177,1663.476101,South Carolina,South Atlantic
159,-81.927139,32.210409,1523.647666,145004.3823,213,42.649372,52.42062,9.771248,47.138455,1.882586,-78.60859,34.679804,-78.5939,34.694561,-11.2394485,1.221581392,2120.517598,1640.903532,1343.261728,Georgia,South Atlantic
160,-81.362563,32.952745,3034.447617,571253.1871,556,53.37656,63.142262,9.765701,57.97583,2.516254,-78.62805,34.596848,-78.624644,34.599604,-9.070036514,1.017310927,437.1538933,311.7582046,306.4532153,South Carolina,South Atlantic
161,-84.312388,31.382216,1548.429686,146980.4882,38,45.38443,55.148643,9.764214,51.197025,3.086027,-84.23039,31.855616,-84.226357,31.858618,-4.282700472,1.141090172,506.4685777,380.9040797,333.8071689,Georgia,South Atlantic
162,-78.379157,35.593201,4258.328059,1129405.539,556,70.965919,80.695518,9.729599,74.13069,1.786254,-78.598165,34.921623,-78.587071,34.929735,-8.23521101,1.121347238,1355.211586,1011.470061,902.0132452,North Carolina,South Atlantic
163,-79.523908,33.233085,4196.784119,1095024.657,11,4.071018,13.779148,9.70813,9.803051,1.298448,-80.376265,33.657403,-80.371939,33.661427,-8.844628824,1.117524175,600.4304984,447.4483894,400.3925815,South Carolina,South Atlantic
164,-81.152997,33.448628,1467.441164,130687.0014,557,73.365387,83.071472,9.706085,77.30551,1.736521,-81.472214,33.263519,-81.46932,33.266667,-9.167521515,1.300913734,441.5055806,350.041635,269.0736718,South Carolina,South Atlantic
165,-78.69855,34.825724,12393.99455,9581646.407,399,28.194807,37.900116,9.705309,30.483153,1.196138,-79.587515,34.602091,-79.582387,34.605971,-7.79228379,1.087870378,637.5056078,469.3467822,431.4363106,North Carolina,South Atlantic
166,-84.311582,31.173023,2289.989937,327485.2306,556,39.424198,49.116085,9.691887,43.858385,1.719636,-75.967429,37.240929,-75.96181,37.245463,-11.07884993,1.013575364,708.2176696,504.1577949,497.4053366,Georgia,South Atlantic
167,-75.235016,39.411817,1194.9868,89104.86746,556,-0.455324,9.215514,9.670838,3.752332,1.608199,-75.810523,39.037316,-75.808402,39.039095,-11.62457501,1.079846133,269.6078502,197.8157762,183.1888546,New Jersey,Middle Atlantic
168,-81.503007,32.660139,2008.268753,251763.8015,213,38.673759,48.342937,9.669178,41.487295,2.408515,-81.261804,32.860087,-81.257782,32.8636,-7.563238152,1.039819154,541.9516926,390.6277778,375.6689579,Georgia,South Atlantic
169,-80.416372,33.866307,1719.754147,183988.8148,257,46.271935,55.93861,9.666676,50.900162,1.868391,-80.707518,33.295689,-80.698715,33.304876,-9.576095677,1.248577088,1308.774563,1021.547793,818.1695809,South Carolina,South Atlantic
170,-84.439098,31.174013,1929.12885,232508.577,574,38.367947,48.027573,9.659626,44.969458,3.266639,-75.503691,37.922668,-75.501076,37.923651,-5.378706828,2.098493264,254.0860115,229.3750264,109.3046284,Georgia,South Atlantic
171,-82.853846,32.869383,2347.653072,338258.8662,36,123.746559,133.403625,9.657066,128.491679,2.3286,-78.563934,34.80402,-78.52521,34.82094,-4.969214062,1.879233516,4004.72288,3535.624062,1881.418159,Georgia,South Atlantic
172,-81.425383,33.352042,2127.159201,280785.5108,556,87.377144,97.032486,9.655342,90.686176,1.633009,-81.11134,33.18904,-81.10186,33.198478,-8.755878467,1.189636096,1370.947218,1049.457717,882.1670093,South Carolina,South Atlantic
173,-80.992119,33.439516,1596.711428,98326.59247,557,79.173653,88.827576,9.653923,83.343403,2.492674,-81.348999,33.235486,-81.34329,33.242006,-9.755110945,1.36540201,898.6226217,724.9909241,530.972504,South Carolina,South Atlantic
174,-79.934678,34.383785,5334.707872,1776793.394,556,49.190689,58.840504,9.649815,54.199425,1.178141,-79.419611,34.692591,-79.413057,34.698323,-9.130614616,1.06368479,874.7948347,637.3693183,599.2088296,South Carolina,South Atlantic
175,-80.670246,33.720612,2257.032737,315489.4023,556,77.264267,86.912514,9.648247,79.97143,2.029521,-80.795465,33.267731,-80.790599,33.273563,-10.86023134,1.433437132,790.690203,648.4888101,452.4012916,South Carolina,South Atlantic
176,-84.147107,31.353783,2204.954894,303729.4034,556,51.66058,61.3074,9.64682,56.697109,1.608008,-84.104068,31.81711,-84.09627,31.826883,-7.345970911,1.474894687,1312.919156,1086.708019,736.8038062,Georgia,South Atlantic
177,-77.929431,35.202055,3226.0648,649980.881,556,40.590405,50.224659,9.634254,46.269302,1.260169,-77.713799,35.106326,-77.709349,35.108956,-7.172844139,1.384214381,499.3827635,404.8033213,292.4426496,North Carolina,South Atlantic
178,-79.127354,34.782643,6605.771623,2690744.557,556,50.358398,59.992249,9.63385,56.506806,1.29659,-79.733124,34.220183,-79.725296,34.227853,-9.915520636,1.184951934,1115.96004,852.8650869,719.7465671,North Carolina,South Atlantic
179,-75.483092,39.151188,2377.577262,352798.5373,556,3.877704,13.51034,9.632635,6.039079,1.098054,-75.704875,39.299724,-75.700853,39.303168,-11.94638646,1.106542448,516.1610314,382.9553304,346.0828196,Delaware,South Atlantic
180,-81.185928,33.124713,1076.746545,70794.83519,11,39.81757,49.447105,9.629536,42.696576,2.863257,-81.337348,33.303723,-81.332911,33.308528,-9.269926793,1.295735349,674.8982199,534.2916231,412.3462585,South Carolina,South Atlantic
181,-84.443538,31.132635,3003.115477,561904.9928,556,35.563877,45.185497,9.62162,40.199161,1.710475,-84.808631,30.93329,-84.792189,30.958319,-7.86758191,1.774679093,3194.420471,2783.097819,1568.225957,Georgia,South Atlantic
182,-81.15295,33.2966,1253.352341,98088.90508,557,66.636841,76.252838,9.615997,70.596258,1.712862,-81.377132,32.76147,-81.367882,32.768481,-6.49107492,1.109486372,1164.397859,864.9418539,779.5876327,South Carolina,South Atlantic
183,-82.250441,33.121466,2135.308736,275869.7588,556,121.153946,130.76506,9.611115,123.735885,2.203704,-81.290795,32.76012,-81.287429,32.763453,-8.531687422,1.177482372,486.2280144,370.612691,314.7500971,Georgia,South Atlantic
184,-81.579394,32.581614,3454.877399,745435.0264,254,47.850002,57.460396,9.610394,49.807627,1.740646,-81.358816,32.842646,-81.349233,32.852638,-8.91459934,1.241044336,1426.834713,1111.059706,895.2618962,Georgia,South Atlantic
185,-81.857261,33.738257,2990.288765,554331.1965,11,186.475754,196.085587,9.609833,190.380912,1.776803,-81.101215,33.258921,-81.097046,33.263113,-8.84660025,1.202482641,606.245106,466.1291325,387.63897,South Carolina,South Atlantic
186,-81.199333,33.257361,2161.682112,288373.4264,557,68.113609,77.722984,9.609375,70.571806,1.862821,-81.642347,32.647685,-81.637559,32.652478,-8.284502101,1.188883462,696.4130442,532.9572845,448.2838746,South Carolina,South Atlantic
187,-81.354521,32.859893,7315.70372,3049566.571,38,38.761585,48.367863,9.606277,40.144545,1.501787,-82.411279,32.867796,-82.40601,32.873529,-8.183485065,1.295427824,805.3126906,637.4805165,492.1003737,South Carolina,South Atlantic
188,-84.418922,31.24337,2248.508068,315904.9154,36,44.405548,54.008541,9.602993,47.045265,2.165394,-75.943077,37.342208,-75.93743,37.346459,-10.36969531,1.056108349,687.4834387,499.2114718,472.6896365,Georgia,South Atlantic
189,-77.616678,35.16557,3644.122,684469.0364,38,26.923561,36.518757,9.595196,32.31352,2.28895,-77.884391,35.573091,-77.880278,35.576162,-8.912069082,1.089354479,504.9567591,371.9923472,341.4796143,North Carolina,South Atlantic
190,-81.389973,32.90756,2370.496864,349232.1865,256,46.605415,56.199394,9.593979,48.082918,1.417935,-78.439845,35.308518,-78.434607,35.312223,-8.073495749,1.153705439,628.9875056,475.30034,411.977203,South Carolina,South Atlantic
191,-81.411678,33.281545,3194.718826,627148.6388,38,71.922287,81.511917,9.58963,75.013337,2.229108,-81.511896,32.580551,-81.508951,32.583221,-7.625819014,1.075935789,405.3182485,296.8904547,275.9369637,South Carolina,South Atlantic
192,-82.408644,32.870662,2240.753128,308516.5482,557,79.457687,89.041786,9.584099,82.365608,1.681578,-78.927137,34.791806,-78.92175,34.795696,-7.901488391,1.137267471,655.0380833,491.9230693,432.5482632,Georgia,South Atlantic
193,-79.34625,34.250155,10141.10195,6197796.385,556,29.496824,39.074512,9.577688,31.529085,0.999909,-84.260455,31.453512,-84.256252,31.457181,-4.993270619,1.023309014,570.4239736,407.97419,398.6813214,South Carolina,South Atlantic
194,-81.346665,33.376982,2680.24038,447756.4653,38,94.983192,104.550789,9.567596,98.18767,2.176472,-81.1037,33.199168,-81.100611,33.202246,-8.764535958,1.19081262,446.9287229,342.2579839,287.4154828,South Carolina,South Atlantic
195,-81.226092,33.135844,2321.973852,335942.6326,38,53.280087,62.846889,9.566803,57.300552,2.288792,-81.389549,33.308893,-81.386441,33.312588,-10.09759318,1.422563025,502.2190305,410.8652509,288.8204203,South Carolina,South Atlantic
196,-79.555559,34.391771,15447.33881,14808594.42,556,33.375462,42.927437,9.551975,35.986284,2.046971,-79.628756,34.738469,-79.622151,34.743533,-7.865175973,1.071827723,825.412491,603.5366643,563.091112,South Carolina,South Atlantic
