dist_to_water(m),car_bay_x_centroid(lon),car_bay_y_centroid(lat),perim_bay,xmin_bay(lon),ymin_bay(lat),xmax_bay(lon),ymax_bay(lat),area_water_body(km_sq),FType,FCode,area_bay(m_sq),perim_water(m)
0,-75.397771,39.492843,514.0952,-75.398595,39.492318,-75.396948,39.493368,0.001,390,39004,16358.40538,0.001037
194.528386,-75.322542,39.500321,1050.2272,-75.32345,39.49865,-75.321634,39.501992,0.007,390,39004,57331.61305,0.006266
202.039032,-75.322209,39.500336,1166.9444,-75.3236,39.498775,-75.320819,39.501896,0.007,390,39004,82210.87263,0.006266
358.466098,-75.14285,39.50597,559.0608,-75.143578,39.505273,-75.142121,39.506667,0.37184,436,43600,19315.90411,0.053532
366.221516,-75.146038,39.508117,508.2824,-75.146768,39.507536,-75.145308,39.508699,0.37184,436,43600,16143.76186,0.053532
356.752345,-75.142901,39.50605,547.5408,-75.143672,39.505411,-75.14213,39.506688,0.37184,436,43600,18716.7972,0.053532
365.305214,-75.146074,39.50815,502.968,-75.146707,39.507506,-75.145441,39.508795,0.37184,436,43600,15516.58496,0.053532
311.811016,-75.140841,39.505266,498.9656,-75.141529,39.504674,-75.140152,39.505859,0.37184,436,43600,15516.92549,0.053532
390.240324,-75.144716,39.506751,549.136,-75.145488,39.50611,-75.143944,39.507392,0.37184,436,43600,18823.9966,0.053532
310.653683,-75.103824,39.49685,542.2908,-75.10463,39.496252,-75.103018,39.497448,0.01,390,39004,18371.39961,0.007543
82.725539,-75.083956,39.493212,513.3936,-75.084603,39.492556,-75.083309,39.493868,0.001,390,39004,16178.42733,0.001424
0,-75.468194,39.518534,1074.9924,-75.469673,39.517245,-75.466716,39.519823,0.004,390,39004,71967.93554,0.002622
0,-75.47253,39.521501,697.2536,-75.47346,39.520642,-75.471601,39.52236,0.002,390,39004,30144.42758,0.001637
0,-75.465342,39.527468,835.7108,-75.466297,39.526315,-75.464387,39.52862,0.000465,390,39004,41520.47211,0.000961
195.676811,-75.467458,39.520884,554.7388,-75.468221,39.520219,-75.466696,39.52155,0.002,390,39004,19162.97503,0.002272
0,-75.467175,39.528839,602.3552,-75.467951,39.528076,-75.466399,39.529602,0.000491,390,39004,22350.07136,0.000853
0,-75.468273,39.518554,1047.0816,-75.46972,39.517304,-75.466826,39.519804,0.004,390,39004,68315.61553,0.002622
199.679454,-75.467485,39.520948,539.9936,-75.468218,39.520293,-75.466752,39.521603,0.002,390,39004,18129.5562,0.002272
0,-75.46413,39.515025,1021.5048,-75.465629,39.513873,-75.462632,39.516178,0.003,390,39004,65216.12818,0.003575
155.473115,-75.454193,39.528962,454.8368,-75.454879,39.528464,-75.453508,39.529461,0.000483,390,39004,12916.62413,0.00087
0,-75.465347,39.527424,873.2772,-75.466326,39.526205,-75.464368,39.528644,0.000465,390,39004,45016.98595,0.000961
28.748378,-75.469596,39.516462,794.5404,-75.470679,39.515502,-75.468513,39.517422,0.004,390,39004,39273.96872,0.002622
2.988177,-75.437299,39.529502,1024.1212,-75.439473,39.528868,-75.435125,39.530137,0.003,390,39004,51861.6487,0.00295
171.759489,-75.433976,39.509832,1963.0692,-75.43658,39.507406,-75.431372,39.512258,0.268883,390,39004,238769.9804,0.245059
343.760592,-75.429522,39.509495,1679.6492,-75.431986,39.507602,-75.427059,39.511388,0.00041,390,39004,176323.5598,0.00075
558.062457,-75.414516,39.508925,940.428,-75.41581,39.507799,-75.413222,39.510051,0.001,390,39004,55085.82072,0.00158
483.835662,-75.345739,39.512765,533.1744,-75.346517,39.512162,-75.34496,39.513368,0.001,390,39004,17767.18195,0.000998
257.269748,-75.170105,39.520766,693.3436,-75.171134,39.519999,-75.169076,39.521534,0.004,390,39004,30034.4594,0.002956
354.449791,-75.14276,39.505973,564.87,-75.143508,39.505278,-75.142012,39.506667,0.37184,436,43600,19779.17913,0.053532
362.936659,-75.146039,39.508111,529.04,-75.146777,39.507489,-75.1453,39.508732,0.37184,436,43600,17462.50378,0.053532
299.728904,-75.140744,39.5051,457.5368,-75.141345,39.504534,-75.140143,39.505667,0.047799,436,43600,12958.31865,0.016859
361.442736,-75.142887,39.505987,547.0564,-75.14363,39.505329,-75.142144,39.506646,0.37184,436,43600,18619.38668,0.053532
294.803959,-75.140832,39.505096,509.3476,-75.141517,39.504477,-75.140147,39.505714,0.047799,436,43600,16119.34455,0.016859
375.083417,-75.146121,39.508047,513.0384,-75.146785,39.507403,-75.145458,39.508691,0.37184,436,43600,16242.07492,0.053532
382.505321,-75.144496,39.506721,525.4716,-75.145271,39.506137,-75.14372,39.507306,0.37184,436,43600,17254.44126,0.053532
858.408629,-75.047458,39.521924,1615.5896,-75.049434,39.519813,-75.045482,39.524035,0.001,390,39004,158969.4534,0.001254
951.735339,-75.050822,39.522029,890.3988,-75.052051,39.520974,-75.049593,39.523085,0.001,390,39004,49418.55348,0.001254
858.018558,-75.043613,39.522335,1144.2376,-75.044882,39.520739,-75.042344,39.523931,0.078,390,39004,77192.77892,0.024715
877.628958,-75.043095,39.52227,1203.744,-75.044681,39.520785,-75.041509,39.523755,0.078,390,39004,89753.41496,0.024715
814.434871,-75.047317,39.521733,1799.7124,-75.049587,39.519435,-75.045047,39.524031,0.001,390,39004,198844.1817,0.001254
952.258717,-75.050718,39.522077,894.106,-75.051897,39.520975,-75.049539,39.523178,0.001,390,39004,49526.90574,0.001254
1055.517616,-75.040205,39.521808,464.1048,-75.040909,39.521308,-75.039501,39.522309,0.078,390,39004,13436.90679,0.024715
294.984136,-75.512208,39.547035,443.7804,-75.512877,39.546548,-75.511539,39.547523,0.001,390,39004,12297.14138,0.000893
304.501376,-75.512179,39.547125,385.7844,-75.512952,39.54685,-75.511405,39.5474,0.001,390,39004,7998.098649,0.000893
453.488551,-75.509308,39.54371,611.8852,-75.510281,39.543077,-75.508334,39.544342,0.001,390,39004,23216.73264,0.001008
298.722522,-75.512183,39.546906,363.3116,-75.512863,39.546609,-75.511503,39.547203,0.001,390,39004,7593.184663,0.000893
364.150712,-75.505458,39.544093,1944.0444,-75.508259,39.541858,-75.502656,39.546327,0.001,390,39004,236153.8302,0.001008
444.07415,-75.509271,39.543681,633.2788,-75.510234,39.542992,-75.508308,39.54437,0.001,390,39004,25024.73757,0.001008
307.436154,-75.512142,39.547027,381.5292,-75.512781,39.546657,-75.511503,39.547396,0.001,390,39004,8901.875542,0.000893
121.459729,-75.496773,39.53857,976.8984,-75.498177,39.537445,-75.495368,39.539695,0.001,390,39004,59628.45432,0.00107
0,-75.465369,39.527422,893.0124,-75.466338,39.52615,-75.4644,39.528693,0.000465,390,39004,46463.58216,0.000961
104.505095,-75.452957,39.529843,527.748,-75.453727,39.529245,-75.452186,39.530441,0.003,390,39004,17407.34474,0.002319
0,-75.465363,39.527408,865.2676,-75.466286,39.526164,-75.46444,39.528653,0.000465,390,39004,43307.92904,0.000961
150.094896,-75.454203,39.52885,487.398,-75.454907,39.528292,-75.453499,39.529408,0.000483,390,39004,14845.11232,0.00087
0,-75.437224,39.530117,1234.5372,-75.439016,39.528711,-75.435432,39.531524,0.003,390,39004,95250.73079,0.00295
333.443696,-75.432291,39.531644,612.1172,-75.433127,39.530905,-75.431456,39.532382,0.003,390,39004,23313.9491,0.00295
130.12379,-75.43899,39.532274,395.3508,-75.439595,39.531847,-75.438385,39.5327,0.003,390,39004,9746.426185,0.00295
327.689932,-75.429306,39.532125,563.3172,-75.430088,39.531456,-75.428525,39.532795,0.01449,390,39004,19780.60872,0.009417
0,-75.335159,39.541792,575.154,-75.335982,39.541128,-75.334337,39.542456,0.003,390,39004,20665.81986,0.00187
472.72184,-75.287625,39.547624,920.034,-75.288894,39.546527,-75.286357,39.548721,0.029189,390,39004,52740.94187,0.013793
471.471263,-75.293166,39.548079,671.2432,-75.294381,39.547502,-75.291951,39.548655,0.004,390,39004,26515.2212,0.004151
0,-75.093003,39.539116,915.722,-75.094447,39.538169,-75.09156,39.540063,0.001,390,39004,52051.08255,0.001173
104.525769,-75.053113,39.541248,1221.2824,-75.054623,39.539664,-75.051603,39.542831,0.001,390,39004,91102.40498,0.001268
862.424307,-75.04757,39.52308,1070.9168,-75.049387,39.522074,-75.045752,39.524086,0.078,390,39004,69692.40398,0.024715
1787.852287,-75.973336,39.061886,2437.4128,-75.976682,39.058945,-75.96999,39.064826,0.006,390,39004,369925.7111,0.004049
1901.646326,-75.948593,39.075752,940.584,-75.95022,39.074879,-75.946966,39.076625,0.005,390,39004,53331.5057,0.002966
383.200942,-75.956487,39.051272,907.174,-75.957698,39.050152,-75.955275,39.052393,0.116,460,46006,51047.58373,0.138508
2685.420203,-75.959565,39.074816,793.5452,-75.960741,39.073926,-75.958389,39.075706,0.116,460,46006,39348.24422,0.138508
936.195611,-75.95603,39.058774,529.972,-75.956778,39.058151,-75.955281,39.059397,0.116,460,46006,17535.44818,0.138508
1808.955501,-75.94552,39.072204,1285.3388,-75.947213,39.070599,-75.943826,39.073809,0.005,390,39004,102235.1678,0.002966
549.946437,-75.945271,39.054994,813.3232,-75.946531,39.054126,-75.944011,39.055862,0.116,460,46006,41179.01055,0.138508
1342.11232,-75.95854,39.062414,842.6532,-75.95974,39.061431,-75.957341,39.063397,0.116,460,46006,44349.88001,0.138508
2068.154618,-75.953288,39.070099,938.7124,-75.954714,39.069074,-75.951862,39.071124,0.116,460,46006,54979.18636,0.138508
2290.808976,-75.954414,39.071657,576.7416,-75.95525,39.070995,-75.953579,39.072318,0.116,460,46006,20788.06208,0.138508
1616.243464,-75.958302,39.065113,859.7444,-75.95966,39.064215,-75.956943,39.066011,0.116,460,46006,45870.203,0.138508
2381.875723,-75.959165,39.072271,871.4644,-75.960302,39.071174,-75.958029,39.073369,0.116,460,46006,46901.05716,0.138508
1429.695549,-75.956991,39.063449,628.2984,-75.957803,39.062652,-75.956179,39.064246,0.116,460,46006,24333.22934,0.138508
458.396944,-75.954548,39.055225,906.6428,-75.955724,39.054079,-75.953371,39.056371,0.116,460,46006,50716.81693,0.138508
728.859257,-75.956449,39.057181,963.162,-75.958003,39.0562,-75.954896,39.058162,0.116,460,46006,57314.37845,0.138508
213.624342,-75.954415,39.050439,772.4944,-75.955523,39.049544,-75.953307,39.051333,0.116,460,46006,37284.8472,0.138508
1900.905256,-75.975579,39.054093,558.7576,-75.976341,39.053415,-75.974817,39.054771,0.009,390,39004,19423.53846,0.004348
2504.836326,-75.954942,39.075102,650.696,-75.955847,39.074326,-75.954037,39.075878,0.005,390,39004,26400.38235,0.002966
1543.898969,-75.953006,39.064892,450.2936,-75.953595,39.064326,-75.952418,39.065458,0.116,460,46006,12526.757,0.138508
1234.098254,-75.947394,39.062224,645.5512,-75.94824,39.061414,-75.946549,39.063034,0.116,460,46006,25759.70852,0.138508
1889.202776,-75.974978,39.052156,398.4504,-75.975594,39.05173,-75.974362,39.052583,0.002,390,39004,9886.907287,0.001892
1877.504956,-75.975225,39.052283,411.1524,-75.9758,39.051796,-75.974649,39.052771,0.002,390,39004,10546.642,0.001892
1951.523054,-75.951101,39.069109,825.1268,-75.952158,39.068055,-75.950044,39.070163,0.116,460,46006,41886.50492,0.138508
1542.339694,-75.954701,39.065469,1027.9468,-75.956098,39.064219,-75.953304,39.06672,0.116,460,46006,65715.36074,0.138508
2154.628702,-75.958265,39.070118,720.3684,-75.959194,39.069202,-75.957337,39.071033,0.116,460,46006,31969.19719,0.138508
1048.781437,-75.953177,39.06056,580.9276,-75.953945,39.059836,-75.95241,39.061284,0.116,460,46006,20893.80767,0.138508
1483.433957,-75.96852,39.055737,902.0052,-75.970047,39.054874,-75.966993,39.056599,0.116,460,46006,49497.58972,0.138508
2028.334355,-75.923404,39.06299,1002.4184,-75.924815,39.061809,-75.921993,39.064171,0.005,390,39004,62720.48406,0.002966
1429.8881,-75.936895,39.060684,1262.7848,-75.93868,39.059202,-75.93511,39.062166,0.116,460,46006,99561.74915,0.138508
731.32228,-75.943837,39.056812,1108.4744,-75.945486,39.055574,-75.942189,39.058049,0.116,460,46006,76766.54148,0.138508
768.510449,-75.935752,39.052525,1231.5048,-75.93748,39.05107,-75.934023,39.05398,0.001,390,39004,94643.61049,0.001354
1388.557538,-75.929518,39.057563,1895.3748,-75.932337,39.055448,-75.926699,39.059678,0.001,390,39004,224442.3986,0.001354
716.503803,-75.931201,39.076233,647.29,-75.932364,39.075666,-75.930039,39.0768,0.005,390,39004,24738.43742,0.002966
1774.710663,-75.945212,39.07227,1306.5836,-75.947123,39.070786,-75.943301,39.073754,0.005,390,39004,106697.1477,0.002966
538.734083,-75.945448,39.055022,834.2568,-75.946775,39.054159,-75.94412,39.055886,0.116,460,46006,43127.43821,0.138508
1905.516639,-75.948675,39.075774,942.4208,-75.950333,39.074922,-75.947016,39.076627,0.005,390,39004,53071.18884,0.002966
1399.830429,-75.928711,39.068756,898.3596,-75.929922,39.067655,-75.927501,39.069856,0.005,390,39004,50131.95694,0.002966
1961.143345,-75.933183,39.063677,867.4172,-75.934408,39.062658,-75.931959,39.064696,0.116,460,46006,46973.40602,0.138508
1515.926994,-75.940697,39.072348,1001.2436,-75.942259,39.071287,-75.939135,39.07341,0.005,390,39004,62347.75823,0.002966
1557.347399,-75.922272,39.067037,1194.0064,-75.923899,39.065589,-75.920645,39.068485,0.005,390,39004,88696.36823,0.002966
1063.101676,-75.936764,39.055786,1436.6932,-75.938565,39.053921,-75.934962,39.057651,0.001,390,39004,126339.9987,0.001354
1728.326002,-75.934958,39.062007,832.7476,-75.936138,39.061032,-75.933779,39.062982,0.116,460,46006,43303.33665,0.138508
954.097692,-75.940087,39.055786,822.0092,-75.941354,39.054903,-75.938821,39.05667,0.116,460,46006,42094.68179,0.138508
720.912385,-75.938712,39.052287,1080.0016,-75.940072,39.050889,-75.937353,39.053684,0.001,390,39004,71470.43841,0.001354
797.211068,-75.942344,39.055098,555.732,-75.943114,39.054434,-75.941573,39.055762,0.116,460,46006,19251.91736,0.138508
1353.858914,-75.948276,39.063795,1005.09,-75.94974,39.062649,-75.946812,39.064941,0.116,460,46006,63137.57992,0.138508
1893.36576,-75.943312,39.070345,663.5396,-75.944255,39.069569,-75.94237,39.07112,0.005,390,39004,27496.91241,0.002966
474.977549,-75.954314,39.055174,683.3692,-75.95497,39.05413,-75.953659,39.056219,0.116,460,46006,25608.86246,0.138508
1811.885785,-75.926384,39.065491,479.7564,-75.927028,39.064902,-75.925739,39.06608,0.005,390,39004,14291.05894,0.002966
2069.263621,-75.953436,39.07027,1009.2804,-75.954854,39.069079,-75.952017,39.071462,0.116,460,46006,63573.48203,0.138508
1719.358867,-75.925908,39.059788,2071.4484,-75.928548,39.057133,-75.923269,39.062444,0.001,390,39004,263685.546,0.001354
1251.395069,-75.940948,39.05976,490.0148,-75.941657,39.059198,-75.940239,39.060323,0.116,460,46006,15005.92286,0.138508
1626.948993,-75.93272,39.060185,1426.0356,-75.93472,39.058499,-75.93072,39.061871,0.001,390,39004,126897.5319,0.001354
1690.760382,-75.933037,39.067248,621.5708,-75.933917,39.066519,-75.932158,39.067977,0.005,390,39004,24123.17139,0.002966
1488.832177,-75.940984,39.074175,538.1324,-75.941751,39.073549,-75.940216,39.074802,0.005,390,39004,18089.16624,0.002966
1231.380176,-75.94744,39.062194,637.5172,-75.948277,39.061395,-75.946604,39.062992,0.116,460,46006,25130.97779,0.138508
290.161009,-75.524665,39.548409,835.87,-75.525855,39.547437,-75.523475,39.549382,0.000411,390,39004,43634.48567,0.000761
255.175585,-75.512273,39.546637,550.1864,-75.513143,39.546064,-75.511402,39.547209,0.001,390,39004,18791.55339,0.000893
590.477765,-75.522233,39.550648,594.1196,-75.523091,39.549966,-75.521376,39.551331,0.000411,390,39004,22056.70648,0.000761
0,-75.516165,39.548502,2758.1924,-75.519992,39.545217,-75.512337,39.551788,0.001,390,39004,474181.5396,0.000893
656.227736,-75.517248,39.552482,694.614,-75.518309,39.55173,-75.516188,39.553235,0.002,390,39004,30096.93138,0.001941
423.217718,-75.511864,39.552131,1010.0992,-75.513366,39.551006,-75.510362,39.553257,0.003,390,39004,63751.35568,0.00312
127.119609,-75.524816,39.54662,553.2556,-75.525594,39.545969,-75.524038,39.547271,0.000411,390,39004,19101.1968,0.000761
9.778175,-75.490125,39.556227,1101.2532,-75.491579,39.554858,-75.488671,39.557595,0.003,460,46006,75059.54656,0.006384
316.33493,-75.489402,39.562819,479.796,-75.490081,39.562258,-75.488723,39.56338,0.001,390,39004,14372.53231,0.002
0,-75.487785,39.55688,1227.1936,-75.489076,39.555101,-75.486493,39.55866,0.003,460,46006,86546.47628,0.006384
311.783914,-75.491151,39.563095,580.6884,-75.491964,39.562409,-75.490338,39.563781,0.001,390,39004,21034.49792,0.002
407.093854,-75.512087,39.552206,1118.5136,-75.51376,39.550968,-75.510413,39.553445,0.003,390,39004,78151.2662,0.00312
428.606928,-75.509231,39.543531,651.4692,-75.510262,39.542853,-75.508201,39.544209,0.001,390,39004,26347.93785,0.001008
333.98058,-75.505589,39.544081,2085.0224,-75.5086,39.541689,-75.502579,39.546473,0.001,390,39004,271660.8417,0.001008
653.507604,-75.51736,39.552566,706.3924,-75.518354,39.551736,-75.516365,39.553397,0.002,390,39004,31140.47877,0.001941
257.549266,-75.512269,39.546683,558.6128,-75.513119,39.546075,-75.51142,39.54729,0.001,390,39004,19472.02478,0.000893
86.31507,-75.490738,39.565088,792.27,-75.491949,39.564232,-75.489526,39.565945,0.001,390,39004,39149.05454,0.002
145.924375,-75.505413,39.539842,1458.0708,-75.508506,39.538934,-75.50232,39.54075,0.001,390,39004,105341.8157,0.001008
46.567505,-75.469039,39.552262,1657.8896,-75.471441,39.550367,-75.466638,39.554156,0.001,390,39004,171771.4135,0.001243
18.037975,-75.490215,39.556243,1071.4536,-75.491661,39.554936,-75.488768,39.55755,0.003,460,46006,71313.92418,0.006384
316.802042,-75.489467,39.562797,489.4,-75.490148,39.562216,-75.488786,39.563378,0.001,390,39004,14933.10128,0.002
309.382179,-75.49124,39.563096,615.04,-75.492095,39.562365,-75.490385,39.563827,0.001,390,39004,23582.46816,0.002
461.438105,-75.470364,39.555389,1030.2128,-75.471716,39.554104,-75.469011,39.556675,0.001,390,39004,65623.96123,0.001243
0,-75.487846,39.556932,1234.8052,-75.489157,39.555151,-75.486535,39.558714,0.003,460,46006,87982.56566,0.006384
384.641274,-75.477741,39.562651,658.3872,-75.478653,39.561865,-75.47683,39.563436,0.051,390,39004,27012.33666,0.074746
89.283999,-75.490723,39.56513,753.8048,-75.491883,39.564321,-75.489562,39.565939,0.001,390,39004,35415.32534,0.002
45.357705,-75.469041,39.552256,1635.1332,-75.471369,39.550356,-75.466713,39.554156,0.001,390,39004,166985.2139,0.001243
484.311969,-75.442515,39.559605,533.9096,-75.443264,39.558977,-75.441766,39.560234,0.014,390,39004,17786.29541,0.005673
59.819287,-75.448595,39.550448,2621.4148,-75.451546,39.546799,-75.445644,39.554098,0.014,390,39004,406301.6797,0.005673
491.66233,-75.442483,39.559648,519.9876,-75.443225,39.559045,-75.441742,39.560251,0.014,390,39004,16888.88285,0.005673
364.348098,-75.427573,39.5642,532.734,-75.428286,39.563547,-75.42686,39.564854,0.001,390,39004,17609.56866,0.001874
249.893921,-75.429236,39.5632,448.29,-75.42989,39.562692,-75.428582,39.563708,0.001,390,39004,12560.19716,0.001874
217.941487,-75.447845,39.549753,1918.4372,-75.449684,39.546833,-75.446007,39.552672,0.014,390,39004,202175.4453,0.005673
438.305444,-75.434822,39.55281,757.618,-75.435927,39.55195,-75.433717,39.553669,0.001,390,39004,35873.83661,0.001537
453.506167,-75.384233,39.551862,925.7772,-75.385573,39.550805,-75.382893,39.552919,0.002,390,39004,53561.61652,0.001541
236.707801,-75.37754,39.549712,459.524,-75.378146,39.549142,-75.376935,39.550283,0.127125,390,39004,13069.8547,0.034723
0,-75.335045,39.541632,523.8212,-75.335789,39.541024,-75.334301,39.54224,0.003,390,39004,17136.58494,0.00187
