water_area(km_sq),FType,FCode,water_perim(m),bay_perim(m),bay_area(m_sq),x_centroid_bay(lon),y_centroid_bay(lat)
0.059828,390,39004,0.009053,3795.3356,899885.3737,-77.282621,37.386248
0.001909,390,39004,0.003626,24963.22468,8070984.312,-75.64016,37.769035
0.000327,390,39004,0.00074,4268.3012,1126853.317,-76.766255,36.811742
0.003335,390,39004,0.003439,9027.046697,2816259.865,-75.959841,37.232436
0.003481,390,39004,0.004517,2961.52428,542298.4306,-75.562784,37.877957
0.00297,390,39011,0.002104,8151.378942,2488883.592,-75.585276,37.824062
0.002895,436,43613,0.003479,4767.373568,960968.4896,-75.552184,37.882067
0.003418,390,39004,0.003006,14030.91049,4006593.131,-75.544766,37.899186
0.001422,390,39004,0.001422,18349.6301,12622875.94,-75.635225,37.913642
0.000389,390,39004,0.000995,4055.26863,1027733.404,-75.662175,37.884497
0.00104,390,39004,0.001268,7599.538009,2239008.841,-75.609083,37.940039
0.003572,390,39011,0.003749,750.37396,35182.01974,-75.516184,38.003892
0.003361,390,39004,0.003749,5513.025606,1840280.628,-75.960451,37.216975
0.014461,390,39004,0.006584,2935.783702,538242.5367,-75.946098,37.32678
0.001847,436,43613,0.002868,11530.09409,4962661.703,-75.895676,37.407804
0.004257,436,43613,0.00361,7224.905658,3245707.209,-75.882617,37.432273
0.00558,390,39011,0.003036,10524.60896,4011100.442,-75.87085,37.454054
0.00546,390,39004,0.003174,11949.84469,5423242.963,-75.84753,37.493033
0.001431,390,39004,0.002187,6142.73321,1710904.087,-75.931978,37.503836
0.007383,390,39004,0.003449,8657.083508,3478279.802,-75.815113,37.544143
0.002736,390,39004,0.002941,1549.339629,149535.4072,-75.86101,37.585179
0.001598,390,39004,0.0019,18686.81405,7850635.289,-75.771005,37.619424
0.00042,390,39004,0.000805,7347.955184,2142128.667,-75.799698,37.595922
0.003328,390,39004,0.004042,6867.321509,2231780.368,-75.818066,37.606433
0.001013,390,39004,0.001283,20595.88767,7974894.706,-75.738788,37.66012
0.000393,390,39004,0.000841,1950.458285,235268.8252,-75.70721,37.684526
0.00131,436,43613,0.001671,3216.289293,622428.9956,-79.809983,33.60381
0.064136,466,46600,0.011696,3146.160327,469552.9124,-79.915311,33.500748
0.004241,390,39004,0.004328,4705.337556,1383685.229,-78.693772,33.841748
0.001371,466,46600,0.001348,7331.323682,2785053.647,-78.725533,33.837878
0.0006,390,39004,0.001013,2305.195853,332118.0368,-78.707596,33.842574
0.006822,466,46600,0.004302,2492.738872,387174.4033,-78.675997,33.847471
0.023855,466,46600,0.008073,15033.2949,4959346.241,-80.692027,33.327772
0.071253,466,46600,0.009732,2392.324295,301784.0387,-79.526116,33.215965
0.003766,390,39004,0.003707,2381.772548,352822.5022,-79.118294,33.469043
0.002226,466,46600,0.001727,3597.359554,807272.5392,-79.805662,33.211538
0.00065,390,39004,0.001228,5723.507768,1199667.197,-79.911958,33.383446
0.0105,466,46600,0.003995,1554.497571,150826.3794,-79.907115,33.386338
0.03011,466,46600,0.00622,6820.028706,1498598.394,-80.695433,33.392127
0.019661,390,39001,0.005321,18633.21,21570937.21,-79.646516,33.400755
0.029787,466,46600,0.011515,4456.491031,1228217.546,-79.765164,33.396157
0.188821,466,46600,0.026284,5140.470666,1632096.662,-79.762871,33.254275
0.079781,466,46600,0.011145,6298.017787,1053151.368,-79.776157,33.219592
0.001041,390,39004,0.001258,16698.00892,5255633.225,-79.758787,33.230294
0.001694,390,39004,0.002145,8213.126477,4199222.307,-79.863214,33.710523
0.031153,390,39004,0.006416,1413.729172,123408.4445,-80.637492,33.43417
0.007373,466,46600,0.003289,6305.390039,2475687.919,-79.888384,33.561907
0.073054,466,46600,0.010235,2166.951595,293214.9063,-79.853471,33.588971
0.012917,466,46600,0.005901,2644.044896,432210.4051,-79.723104,33.524509
0.005131,466,46600,0.0034,9590.605989,3564187.735,-79.806688,33.637489
0.001934,390,39004,0.001787,2401.240228,355140.1364,-79.63324,33.574889
0.001212,436,43613,0.001365,14323.83183,11206074.88,-79.85741,33.828508
0.00058,390,39004,0.001176,22922.31921,30651196.43,-79.774392,33.750012
0.311801,466,46600,0.02423,6301.635036,2433815.927,-79.351208,33.596815
0.099565,466,46600,0.011353,1793.4612,199584.206,-79.599163,33.168181
0.000683,390,39004,0.000985,3846.614625,909231.5105,-80.435889,33.351686
0.001791,466,46600,0.001663,8738.796447,4738094.325,-79.863072,33.129901
0.001016,390,39004,0.001361,4283.308026,1142140.756,-79.892541,33.655128
0.042576,466,46600,0.007359,1996.30119,248609.8327,-79.77387,33.609477
0.095702,466,46600,0.010992,1703.677278,177497.4119,-79.260307,33.763399
0.000807,466,46600,0.001063,2824.27365,498206.0982,-79.485486,33.907634
0.001591,390,39004,0.001672,8213.864006,4153672.473,-79.907607,33.676135
0.00147,390,39004,0.001417,2143.780107,284273.1985,-79.8991,33.7332
0.005051,390,39001,0.00458,9017.826333,2487300.608,-79.429906,33.938227
0.003783,466,46600,0.002264,7437.209949,2796883.991,-79.896237,33.155249
0.003925,390,39001,0.002285,5169.128926,847205.6369,-79.515659,33.097223
0.002583,390,39001,0.0018,1781.363312,197544.3838,-79.615271,33.152516
0.086184,466,46600,0.010871,2297.616719,328175.0853,-79.720981,33.760345
0.019822,466,46600,0.004986,1035.677325,67039.12881,-79.354769,33.767556
0.000952,466,46600,0.001264,5687.843574,1978964.251,-80.730846,32.39185
0.073211,466,46600,0.010431,1669.65548,173936.4951,-79.478899,33.907329
0.023529,466,46600,0.006449,22667.53441,32073117.5,-79.299714,33.886947
0.004294,466,46600,0.003621,3127.252912,608896.1506,-79.863742,33.955849
0.0065,466,46600,0.00319,12817.09039,10267353.79,-79.781686,33.972412
0.010702,466,46600,0.004516,4222.503716,883117.4093,-79.471675,33.909427
0.00063,390,39004,0.001132,1534.49831,142365.2281,-79.613764,34.165055
0.16367,466,46600,0.017767,2822.386171,491834.4485,-80.185786,33.378646
0.349432,466,46600,0.02652,4339.865632,1175658.21,-79.900778,33.13383
0.187459,466,46600,0.031313,4014.176141,990381.6088,-80.017647,33.405977
0.247638,466,46600,0.026872,4196.784119,1095024.657,-79.523908,33.233085
0.163852,466,46600,0.016626,4038.66005,1007014.641,-79.824357,33.20449
0.745317,466,46600,0.03339,6068.908054,1940677.445,-79.547023,33.202642
0.000479,390,39004,0.00079,2637.072585,433511.6578,-79.768568,33.278889
0.017051,466,46600,0.006284,3325.354374,690954.6447,-79.864473,33.293185
0.008054,390,39004,0.004425,7221.906642,3251339.173,-79.800027,33.298259
0.053129,466,46600,0.008788,2672.044399,446136.6845,-79.877829,33.389053
0.008223,466,46600,0.003728,3879.332357,812711.6326,-79.877991,33.359015
0.003229,390,39004,0.002607,4709.794506,1384055.965,-79.837435,33.36774
0.004515,390,39004,0.003093,3505.089151,742456.6043,-79.830372,33.341826
0.031681,466,46600,0.009087,4793.354846,1432709.408,-80.859912,33.188886
0.018532,466,46600,0.005433,2380.358033,333384.0651,-80.793015,33.270819
0.019435,466,46600,0.006532,3300.925777,672347.8179,-80.717297,33.372045
0.017977,466,46600,0.00487,49660.87698,15726644.3,-80.977321,33.266111
0.006426,466,46600,0.003958,5365.963055,1782320.862,-80.551431,33.495505
0.056733,466,46600,0.008713,1832.299491,207222.8962,-80.724201,33.331197
0.171522,466,46600,0.021916,8107.183309,2868431.639,-80.66384,33.321403
0.051278,466,46600,0.008548,1730.85249,177777.2569,-80.609954,33.470896
0.001273,466,46600,0.001413,1413.414888,124542.5526,-80.649348,33.390564
0.044074,466,46600,0.00978,2787.811699,482685.0667,-80.431761,33.369418
0.002456,390,39004,0.002427,6310.906404,2474654.879,-80.346434,33.337915
0.174764,466,46600,0.020584,15174.06003,9484051.45,-80.218216,33.262897
0.002635,466,46600,0.001946,4453.149928,956490.1322,-80.394898,33.347688
0.147685,466,46600,0.013749,3675.390982,671644.6468,-80.160719,33.330762
0.001418,390,39004,0.002109,5832.935819,2078688.329,-80.09787,33.162663
0.588069,466,46600,0.03247,5037.901255,1576034.747,-80.22824,33.368039
0.02716,466,46600,0.006123,1175.935935,86420.82185,-80.2483,33.375139
0.069757,466,46600,0.009423,1745.877181,189696.4655,-80.243245,33.376478
0.020853,466,46600,0.005158,1155.419498,82607.4042,-80.040964,33.440419
0.003516,466,46600,0.002234,1443.670273,129987.3013,-80.910025,33.406569
0.068992,466,46600,0.009748,2021.689598,255451.0934,-80.80683,33.397316
0.045547,466,46600,0.018863,1662.914174,171747.8772,-80.842717,33.424608
0.012485,466,46600,0.004104,6073.777802,1742435,-80.783176,33.339712
0.001146,390,39004,0.001256,1380.108812,117816.4485,-80.839379,33.403118
0.016119,466,46600,0.005826,9079.814202,1879444.577,-80.919294,33.330281
0.006338,466,46600,0.002909,3895.294026,736540.8716,-80.86585,33.203073
0.01035,390,39004,0.005482,6066.670644,2299750.556,-80.698652,33.418592
0.058708,466,46600,0.009282,1577.066109,153437.6925,-80.54452,33.443552
0.028588,466,46600,0.008483,2362.748227,348484.9158,-80.448435,33.440167
0.058914,466,46600,0.011008,1779.425986,191416.1833,-80.558003,33.441643
0.237943,466,46600,0.050662,5840.524324,1620443.369,-80.541475,33.483656
0.038189,466,46600,0.007196,1696.703437,178117.5483,-80.537789,33.453371
0.001316,390,39004,0.001626,5461.135687,1189357.614,-80.391411,33.417789
0.015753,466,46600,0.004996,6111.155383,1172018.522,-80.494849,33.497876
0.056002,466,46600,0.008348,1593.083964,157625.4499,-80.369729,33.421932
0.038069,390,39009,0.016323,2993.646758,551348.3792,-80.373019,33.48655
0.038408,466,46600,0.007059,1407.496419,123454.256,-80.603212,33.469103
0.02946,466,46600,0.006334,1286.97467,101297.0969,-80.533154,33.480334
0.019618,390,39004,0.005828,981.91739,59851.04011,-80.623919,33.455285
0.006479,466,46600,0.003643,1086.325931,73708.26489,-80.537124,33.472061
0.000455,390,39004,0.000781,4538.687754,591709.2975,-80.538903,33.552284
0.049653,390,39009,0.008109,1622.721371,163617.2479,-81.034159,33.499043
0.117583,466,46600,0.012498,3151.570741,474758.1753,-80.552423,33.546696
0.024435,390,39009,0.009345,5687.356705,2008874.36,-80.726191,33.59919
0.000489,390,39004,0.000888,3312.852832,680002.4753,-80.563038,33.51628
0.001112,390,39004,0.001502,16346.63921,10943574.51,-80.328476,33.668532
0.004293,390,39004,0.002615,6478.869335,2128701.393,-80.57154,33.565377
0.983209,390,39009,0.050152,5555.588305,1916693.913,-80.417861,33.518335
0.030377,466,46600,0.006862,2504.085985,379223.2799,-80.163727,33.570279
0.010118,466,46600,0.003585,1439.501384,125749.4942,-80.968117,33.128773
0.118101,466,46600,0.014882,4152.827902,904846.1309,-81.14279,32.870864
0.099497,466,46600,0.011352,4015.569464,711498.9064,-80.413133,33.647178
0.010914,466,46600,0.005919,2836.472468,502321.7947,-80.814341,33.652421
0.042397,390,39009,0.008654,5272.703806,1092973.915,-80.411012,33.637339
0.000559,390,39004,0.000839,9033.142319,4465396.493,-80.289671,33.600259
0.000785,390,39004,0.00104,2995.480407,541423.7798,-80.325816,33.594508
0.025487,466,46600,0.006542,1966.191415,240284.981,-80.30382,33.566658
0.052729,466,46600,0.012552,2459.267318,375077.5927,-80.308849,33.581505
0.082091,466,46600,0.010123,1928.837534,232089.9426,-80.167805,33.558276
0.000907,390,39004,0.001114,19525.41673,10221005.04,-80.085803,33.641053
0.013753,466,46600,0.004358,1569.181842,153500.9534,-80.197076,33.587101
0.152483,466,46600,0.014193,3376.682334,627145.6516,-80.097467,33.611426
0.189409,466,46600,0.016168,3429.316209,715417.1487,-80.869135,33.935972
0.00171,390,39004,0.001642,4898.353208,1446130.97,-80.607221,33.635001
0.001821,390,39004,0.001898,3070.132141,585920.1811,-80.403354,33.626515
0.01027,466,46600,0.003899,4109.697963,741611.5529,-80.156976,33.667692
0.001006,390,39004,0.001143,3433.154039,735638.9615,-80.116063,33.643599
0.002544,390,39004,0.002826,2951.66959,533630.3451,-80.096935,33.660709
0.194207,466,46600,0.017893,3379.20733,680641.6117,-80.069107,33.623599
0.055226,466,46600,0.008435,1591.827351,157147.5771,-80.827623,33.927702
0.001097,390,39004,0.001382,3897.64701,929890.2477,-80.486365,33.710843
0.099987,466,46600,0.011953,1860.36349,216239.9808,-80.407939,33.678541
0.001172,390,39004,0.001363,5616.90123,1219115.378,-80.453133,33.707282
0.024215,466,46600,0.008139,4596.308559,985713.6023,-80.399017,33.680396
0.017449,466,46600,0.005449,2290.796295,325719.9732,-80.456981,33.661388
0.000602,390,39004,0.000928,1297.389296,105198.2207,-80.448489,33.650243
0.621893,466,46600,0.028337,6306.552122,1283126.453,-80.376737,33.677615
0.030943,466,46600,0.006289,1150.02126,82566.91548,-80.353424,33.697823
0.044894,466,46600,0.007851,1556.575312,150069.7305,-80.342375,33.708174
0.008541,390,39004,0.003524,5389.131603,827561.8587,-80.360627,33.703361
0.329171,466,46600,0.021957,4624.292207,1105594.628,-80.367667,33.743544
0.091568,466,46600,0.01145,1970.060454,241628.05,-80.379932,33.657497
0.057119,466,46600,0.008757,3143.395144,494643.0379,-80.138843,33.750552
0.000538,390,39004,0.000903,4630.247714,1334700.15,-80.101677,33.669883
0.052584,466,46600,0.008466,26286.9483,14141798.28,-80.372815,33.783492
0.007745,466,46600,0.003265,1568.754936,152848.2506,-80.453692,33.759027
0.024302,436,43613,0.009042,17260.07633,15684208.42,-80.463799,33.785404
0.002399,390,39004,0.00293,1411.664435,124145.5881,-80.371284,33.736976
0.003467,390,39004,0.002737,1601.163486,158910.6594,-80.374659,33.747925
0.000698,390,39004,0.001197,5678.103097,1540053.438,-80.011406,33.732435
0.138127,466,46600,0.0133,2715.908958,458348.8174,-80.451553,33.811495
0.01805,466,46600,0.004951,2684.994643,449980.9546,-80.3906,33.82133
0.005366,466,46600,0.003685,15789.77431,10165947.67,-80.018918,33.921473
0.044197,390,39004,0.007606,1620.760895,162587.4761,-80.35607,33.843566
0.159386,390,39004,0.015373,3863.968026,723024.6451,-80.379919,33.828553
0.001957,390,39004,0.002493,12733.68496,3219618.727,-80.434098,33.863974
0.029124,466,46600,0.006104,1216.729341,91775.53182,-80.814036,33.873994
0.007072,466,46600,0.003513,1028.533405,65758.50218,-80.826859,33.848636
0.029164,466,46600,0.00675,8648.552266,4661505.702,-80.851626,33.869608
0.019426,466,46600,0.005478,1179.214905,86675.61061,-80.822367,33.850256
0.048212,466,46600,0.007806,18107.67168,8509742.15,-81.2431,33.352757
0.000512,436,43613,0.000871,2154.855122,285804.4263,-80.440634,33.872375
0.056922,466,46600,0.00864,2080.517854,268530.7575,-80.448633,33.836286
0.000766,390,39004,0.001067,1270.393123,100700.7449,-80.453913,33.842445
0.00256,390,39004,0.002205,10096.45815,2590297.437,-80.422156,33.905788
0.001717,390,39004,0.001594,1874.271239,219205.3693,-80.404022,33.902678
0.174806,390,39004,0.015155,2387.046426,355618.4891,-80.37374,33.860041
0.001701,436,43613,0.002246,983.730483,59923.16239,-80.350104,33.824603
0.055359,466,46600,0.008762,4976.545839,733857.5856,-80.806955,33.902737
0.001822,466,46600,0.001577,1261.18601,97879.84114,-80.77075,33.907478
0.031987,466,46600,0.006978,1409.497505,123839.6516,-80.831366,33.919392
0.13912,466,46600,0.015891,2096.598416,267820.2296,-80.829263,33.910169
0.268268,390,39009,0.019698,3202.347156,640863.7106,-80.775902,34.16811
0.002934,390,39004,0.002058,3289.201233,674982.9644,-80.505829,33.884871
0.00034,390,39004,0.000889,2122.202086,277482.1051,-80.410211,33.896817
0.001494,390,39004,0.002301,3125.932146,609889.878,-80.422666,33.970384
0.058108,466,46600,0.009071,6331.914821,1807688.424,-80.201786,33.947868
0.01261,390,39009,0.007716,3380.971807,707742.8246,-80.377842,33.89465
0.020843,390,39004,0.006429,2816.847904,494397.1458,-80.382467,33.905319
0.000845,436,43613,0.001199,4291.65881,691540.6793,-80.241462,33.887052
0.00038,436,43613,0.000827,13654.97884,4796037.323,-80.370774,33.973427
0.000512,390,39004,0.000883,2551.63351,406918.1825,-80.488876,33.935749
0.002873,390,39004,0.002846,16744.90891,9413160.448,-80.071032,34.314859
0.006687,390,39004,0.003195,4597.054379,1070992.051,-80.347961,33.956216
0.014574,466,46600,0.004356,7966.503431,3959946.124,-80.241401,34.090122
0.114253,466,46600,0.012662,2037.738957,257710.9546,-80.196353,33.942585
0.0616,466,46600,0.009229,1886.999221,221117.0544,-80.197778,33.93685
0.00122,390,39004,0.001425,4819.980412,1051688.645,-79.906508,34.410301
0.001864,390,39004,0.001543,21701.98756,9528217.562,-80.956993,33.230234
0.025734,466,46600,0.011602,11230.27305,6678928.496,-80.90653,33.168881
0.004109,466,46600,0.002393,6844.765587,2031806.673,-80.976294,33.117043
0.029045,466,46600,0.00917,11960.86392,4833372.176,-80.763391,33.271849
0.113212,466,46600,0.012227,1950.35842,235490.215,-80.927304,33.199179
0.007243,466,46600,0.003244,4094.613745,989611.3918,-80.933571,33.1884
0.001378,466,46600,0.001405,7569.68348,2240224.541,-80.902349,33.222457
0.029958,466,46600,0.006331,1739.64711,117575.9634,-80.980293,33.179938
0.005182,466,46600,0.003038,2464.361466,375094.1326,-80.961933,33.188105
0.105312,466,46600,0.014891,3962.44797,957738.8556,-81.100195,33.228536
0.038792,466,46600,0.008967,2087.903665,272306.1813,-80.992213,33.187114
0.008722,466,46600,0.004128,3607.788088,515698.8735,-80.940927,33.199347
0.000648,466,46600,0.000913,1354.859681,114274.0285,-80.988038,33.230252
0.000847,466,46600,0.001077,2604.772084,205169.855,-80.993688,33.215594
0.048334,466,46600,0.007866,1487.686483,138296.3733,-80.987155,33.188374
0.000944,466,46600,0.0011,1701.73928,157987.8255,-80.998503,33.213164
0.001032,466,46600,0.001226,2449.964656,243089.6077,-80.97894,33.220053
0.000825,390,39004,0.001035,2341.142991,236629.0218,-80.956289,33.207523
0.056208,466,46600,0.008387,1749.412601,190216.6586,-81.43312,33.346881
0.102696,466,46600,0.011734,9316.049648,2681550.665,-80.802682,33.218983
0.006274,466,46600,0.0033,6463.364326,1868114.211,-80.775868,33.245719
0.01007,466,46600,0.003652,4130.35644,1012405.696,-80.81097,33.232669
0.00159,390,39004,0.001419,4332.501054,786345.3353,-80.596339,33.314664
0.412023,466,46600,0.027791,6814.387421,2409237.57,-80.238425,33.233853
0.003309,390,39004,0.002277,4379.458459,1190946.686,-80.921881,33.249209
0.001122,390,39004,0.001322,2649.700975,436646.3107,-80.96118,33.26981
0.005747,466,46600,0.002856,1223.846064,93584.04264,-80.93965,33.260144
0.012456,466,46600,0.006477,3319.357998,659296.9918,-80.824679,33.28752
0.001678,390,39004,0.001849,6315.686329,1316397.47,-80.824458,33.261802
0.024916,466,46600,0.009433,2498.548491,383409.4523,-80.808509,33.281402
0.024965,466,46600,0.006435,11702.15158,6016821.599,-80.79248,33.293117
0.11975,466,46600,0.018028,18216.29652,10433643.55,-80.685629,33.283513
0.041365,466,46600,0.007379,1365.826155,115188.6067,-80.736314,33.256347
0.004337,466,46600,0.002472,10224.56803,3685030.802,-80.764985,33.300721
0.089944,466,46600,0.010704,1796.908987,196761.2883,-80.648215,33.256271
0.154108,466,46600,0.015337,2435.668145,368646.8373,-80.645655,33.266761
0.141501,466,46600,0.014253,2606.850013,419135.1783,-80.218408,33.282426
0.002696,466,46600,0.002113,12666.20308,5503012.936,-80.174179,33.304323
0.055539,466,46600,0.008816,1698.228909,180150.5053,-80.912662,33.301837
0.020041,466,46600,0.005193,1622.412138,161644.8471,-80.847992,33.332452
0.077043,466,46600,0.010059,3625.919904,704091.1245,-81.422372,33.352945
0.010738,466,46600,0.003742,3372.328467,695947.0541,-80.931148,33.336569
0.042541,466,46600,0.009709,22680.26833,5637954.174,-80.982191,33.320092
0.063822,466,46600,0.009647,6695.414373,2275941.735,-80.950845,33.353142
0.002105,466,46600,0.001645,2535.601796,396694.4792,-80.827855,33.30664
0.105079,466,46600,0.013289,2317.230512,333140.7649,-80.815384,33.287441
0.003701,466,46600,0.002212,12696.73438,5140598.578,-80.808848,33.332321
0.02543,466,46600,0.008085,2508.630896,380010.8383,-80.833858,33.295424
0.00197,390,39004,0.00162,6757.631772,2848033.198,-80.761762,33.338956
0.066079,466,46600,0.011054,2262.134807,319598.6563,-80.731423,33.315905
0.087095,466,46600,0.01066,3244.462703,522540.3347,-80.756781,33.289394
0.002314,466,46600,0.00181,1798.309342,199231.6453,-80.743908,33.315495
0.025972,466,46600,0.007365,1461.457396,133218.8104,-80.745986,33.292311
0.055445,466,46600,0.009047,1683.20019,173932.2114,-80.705896,33.285225
0.026727,466,46600,0.005858,1301.614719,105094.3108,-80.702448,33.276975
0.00057,390,39004,0.000991,1940.899513,223862.9027,-80.664262,33.307852
0.006554,466,46600,0.003231,1116.304891,77399.85993,-80.703566,33.291706
0.002721,466,46600,0.002008,3795.839666,883292.3423,-80.585372,33.30784
0.064362,466,46600,0.00953,1838.577252,211229.8613,-80.166486,33.323922
0.041183,466,46600,0.007591,1590.731555,156445.2837,-80.940831,33.34593
0.052953,466,46600,0.009074,2419.617173,356592.5141,-80.964483,33.34942
0.007254,466,46600,0.003205,16476.34086,13627411.62,-80.810986,33.362518
0.032287,466,46600,0.009392,1800.416203,198506.2164,-80.929297,33.343917
0.022213,466,46600,0.005444,4239.153227,727595.0716,-80.784164,33.364634
0.037042,466,46600,0.007413,1899.890389,224020.2137,-81.376761,33.385483
0.005525,466,46600,0.004313,2095.923227,268263.1936,-81.746678,33.221565
0.060824,466,46600,0.009051,2323.225206,332620.6749,-81.678677,33.336794
0.031689,466,46600,0.006564,9581.816188,3336015.148,-81.443251,33.221349
0.02812,390,39004,0.00596,4500.387678,619939.8956,-81.431231,33.333861
0.011978,390,39004,0.006774,3927.573747,824735.0923,-81.541553,33.310926
0.062296,466,46600,0.009045,2424.0427,277338.8886,-81.023001,33.308435
0.001728,466,46600,0.001797,15701.77618,11511199.03,-81.290028,33.361761
0.009415,466,46600,0.003617,1302.874512,106013.4623,-81.412084,33.330424
0.000865,390,39004,0.00106,2631.231434,428890.1556,-81.47307,33.418459
0.000888,390,39004,0.001298,2552.968729,403761.2646,-81.402297,33.381834
0.031822,466,46600,0.006783,3602.919617,805285.6829,-81.391464,33.343796
0.065965,466,46600,0.009303,6489.091394,1016298.484,-81.410696,33.284051
0.03455,466,46600,0.007504,1816.631456,206215.7318,-81.427099,33.337223
0.046859,466,46600,0.008108,1982.631526,240079.7735,-81.384303,33.346443
0.030166,466,46600,0.006542,1549.548734,149551.3676,-81.393802,33.376254
0.067904,466,46600,0.00938,3249.179849,651851.3207,-81.378382,33.35485
0.054962,466,46600,0.008591,1816.450715,205756.4706,-81.395163,33.384241
0.021958,466,46600,0.006661,2680.24038,447756.4658,-81.346665,33.376982
0.117517,466,46600,0.012117,2211.154992,305093.0613,-81.309887,33.094417
0.064291,466,46600,0.009135,3193.979187,447768.7212,-81.379856,33.37352
0.033782,466,46600,0.0065,1507.582406,141176.0382,-81.37168,33.358856
0.003374,466,46600,0.002139,2950.633244,527726.3814,-81.379996,33.325917
0.666284,466,46600,0.03284,6821.839472,2818059.989,-81.393418,33.166357
0.054762,466,46600,0.010728,2553.528646,397498.7398,-81.39931,33.400541
0.028981,466,46600,0.006236,2182.16469,296048.3284,-81.422487,33.120864
0.002941,466,46600,0.002081,12839.32502,4426771.835,-81.087488,33.234066
0.026736,466,46600,0.006959,3157.31295,619270.8831,-81.052228,33.252859
0.782268,466,46600,0.032207,8690.987268,2727328.602,-81.146425,33.173564
0.004274,466,46600,0.002415,18175.79493,6088906.158,-81.294499,33.08211
0.004316,466,46600,0.002584,5533.465112,1902319.62,-81.246174,33.281459
0.167558,466,46600,0.015555,2820.12322,491227.4939,-81.286194,33.266757
0.033727,466,46600,0.007461,4224.839774,742818.2049,-81.09532,33.261267
0.00525,466,46600,0.002799,1168.721954,85368.32576,-81.088424,33.351411
0.00973,390,39004,0.003724,1350.294464,113266.2508,-81.120909,33.372822
0.022416,466,46600,0.006063,1675.268978,174950.5623,-81.194858,33.406295
0.002578,466,46600,0.00184,9233.390335,1537319.366,-81.032069,33.230127
0.077625,390,39009,0.010564,2137.176414,284726.0404,-81.473319,33.407774
0.020542,466,46600,0.005455,1586.410869,152470.0571,-81.328391,33.438306
0.012796,466,46600,0.00431,1837.312433,210826.3928,-81.194125,33.401782
0.00072,390,39004,0.001341,4459.462079,1221282.308,-81.141963,33.413827
0.015938,390,39004,0.004745,2501.072208,383012.3474,-81.074487,33.430685
0.034521,466,46600,0.007225,2867.171265,507084.6712,-81.065436,33.414782
0.018546,466,46600,0.006082,2004.604999,250195.3758,-81.126044,33.500746
0.167463,390,39009,0.014836,2965.952665,546265.5019,-81.831279,33.740149
0.024144,466,46600,0.005949,1201.468152,89215.17617,-81.194658,33.563285
0.002466,390,39004,0.003365,3696.219045,842208.789,-81.201315,33.566577
0.000636,390,39004,0.000999,1901.775341,145770.3013,-81.029552,33.532346
0.124864,390,39004,0.012645,2649.175425,435297.8329,-81.931433,33.561317
0.004929,390,39004,0.004682,1381.223125,118556.0287,-81.774309,33.345675
0.028929,466,46600,0.006173,9333.501579,4469336.711,-81.56178,33.2151
0.012487,466,46600,0.0041,1620.558772,159048.2461,-81.200453,33.578073
0.072509,466,46600,0.01849,5617.664682,1922887.458,-81.546802,33.087046
0.018968,390,39001,0.004969,1697.516241,178098.8818,-81.674689,33.845733
0.011071,390,39001,0.004042,1445.926678,126953.643,-81.679905,33.842846
0.013968,390,39004,0.004209,1211.74372,91339.75166,-81.630145,33.84022
0.001455,390,39004,0.001845,2290.291177,324445.0049,-81.694171,33.848801
0.018355,466,46600,0.010966,1373.175407,117494.864,-81.685801,33.850542
0.026966,466,46600,0.005825,6426.951923,2505490.322,-81.328185,33.117036
0.05974,466,46600,0.009198,1953.808589,233385.4909,-81.33175,33.057801
0.206853,466,46600,0.016229,5661.507673,1160859.901,-81.369619,33.126972
0.101462,466,46600,0.01155,2256.236761,317212.1596,-81.364632,33.147558
0.043025,466,46600,0.007428,1397.448071,120779.4699,-81.302839,33.120625
0.001053,390,39004,0.001161,3605.918881,807216.9765,-81.257141,33.094366
0.067405,466,46600,0.012233,6051.959581,1542938.285,-80.996897,32.85942
0.087065,466,46600,0.024542,119193.8312,78661641.94,-81.322183,32.860499
0.038188,466,46600,0.008415,15419.46289,5705866.693,-81.282133,32.655322
0.018915,466,46600,0.006363,2697.309687,443157.5232,-81.264264,33.12349
0.101419,466,46600,0.011166,12098.24548,4851679.619,-81.308724,32.700035
0.007831,466,46600,0.00315,2683.167854,269597.0965,-81.151353,33.106309
0.018,466,46600,0.004766,3610.320317,625351.9023,-81.123577,33.102638
0.055718,466,46600,0.012779,2318.651186,251690.6334,-81.231327,32.716872
0.023876,466,46600,0.005927,1287.272145,100064.6178,-81.183692,32.790645
1.506591,466,46600,0.04862,28050.02319,15281127.96,-81.137885,33.153485
0.023024,466,46600,0.005446,1294.120925,103989.069,-81.022591,33.081222
0.005193,466,46600,0.00262,9119.543062,4288282.386,-81.130346,33.125338
0.492578,466,46600,0.036014,8433.298621,3572656.998,-81.096184,33.136413
0.018048,466,46600,0.004891,1868.092861,212110.0533,-81.120109,33.095907
0.031922,466,46600,0.006659,1453.703834,129114.3572,-81.100201,32.984001
0.011872,466,46600,0.004362,2374.447819,256816.7357,-81.030914,33.179298
0.038987,466,46600,0.007142,10818.96102,5147267.336,-81.335502,33.273757
0.060549,466,46600,0.008847,1714.218729,182881.2545,-81.360884,33.135399
0.032076,466,46600,0.006423,2837.09764,417210.7685,-81.389505,33.20182
0.426773,466,46600,0.025059,4415.98583,1192604.477,-81.369638,33.137879
0.003657,390,39004,0.002309,4715.579322,1133225.92,-81.403905,33.213122
0.065671,466,46600,0.009253,1823.666042,204660.7207,-81.39196,33.306636
